Time,VIE,MAZZ,SARD_SE,SARD_NE,SML
14/11/2019 15:00:00,0.233,0.599,0.532,0.42,0.11
14/11/2019 16:00:00,0.217,0.388,0.595,0.544,0.155
14/11/2019 17:00:00,0.231,0.212,0.663,0.665,0.222
14/11/2019 18:00:00,0.265,0.187,0.728,0.781,0.302
14/11/2019 19:00:00,0.309,0.334,0.803,0.856,0.379
14/11/2019 20:00:00,0.352,0.562,0.861,0.895,0.441
14/11/2019 21:00:00,0.41,0.762,0.912,0.918,0.485
14/11/2019 22:00:00,0.474,0.86,0.917,0.931,0.52
14/11/2019 23:00:00,0.541,0.895,0.874,0.945,0.53
15/11/2019 00:00:00,0.597,0.896,0.852,0.966,0.523
15/11/2019 01:00:00,0.635,0.88,0.864,0.964,0.515
15/11/2019 02:00:00,0.671,0.876,0.829,0.908,0.523
15/11/2019 03:00:00,0.706,0.88,0.77,0.788,0.538
15/11/2019 04:00:00,0.744,0.887,0.692,0.644,0.571
15/11/2019 05:00:00,0.782,0.902,0.642,0.504,0.653
15/11/2019 06:00:00,0.815,0.917,0.652,0.379,0.731
15/11/2019 07:00:00,0.815,0.924,0.71,0.304,0.779
15/11/2019 08:00:00,0.821,0.943,0.755,0.311,0.831
15/11/2019 09:00:00,0.856,0.961,0.72,0.348,0.866
15/11/2019 10:00:00,0.858,0.975,0.639,0.375,0.887
15/11/2019 11:00:00,0.833,0.984,0.633,0.367,0.902
15/11/2019 12:00:00,0.851,0.988,0.679,0.412,0.91
15/11/2019 13:00:00,0.876,0.989,0.715,0.484,0.92
15/11/2019 14:00:00,0.881,0.988,0.687,0.54,0.931
15/11/2019 15:00:00,0.888,0.983,0.661,0.566,0.935
15/11/2019 16:00:00,0.884,0.976,0.638,0.587,0.939
15/11/2019 17:00:00,0.885,0.971,0.613,0.592,0.948
15/11/2019 18:00:00,0.896,0.972,0.576,0.594,0.951
15/11/2019 19:00:00,0.903,0.97,0.552,0.626,0.943
15/11/2019 20:00:00,0.909,0.957,0.528,0.67,0.941
15/11/2019 21:00:00,0.917,0.922,0.529,0.723,0.941
15/11/2019 22:00:00,0.913,0.849,0.531,0.742,0.935
15/11/2019 23:00:00,0.899,0.762,0.516,0.744,0.924
16/11/2019 00:00:00,0.897,0.697,0.46,0.7,0.913
16/11/2019 01:00:00,0.875,0.673,0.379,0.615,0.91
16/11/2019 02:00:00,0.865,0.683,0.279,0.501,0.901
16/11/2019 03:00:00,0.846,0.688,0.174,0.346,0.881
16/11/2019 04:00:00,0.819,0.709,0.09,0.196,0.866
16/11/2019 05:00:00,0.8,0.735,0.061,0.097,0.866
16/11/2019 06:00:00,0.78,0.786,0.047,0.048,0.873
16/11/2019 07:00:00,0.756,0.846,0.041,0.035,0.881
16/11/2019 08:00:00,0.738,0.892,0.12,0.038,0.873
16/11/2019 09:00:00,0.723,0.933,0.116,0.076,0.872
16/11/2019 10:00:00,0.726,0.959,0.138,0.144,0.88
16/11/2019 11:00:00,0.748,0.977,0.202,0.144,0.879
16/11/2019 12:00:00,0.8,0.986,0.251,0.184,0.873
16/11/2019 13:00:00,0.841,0.989,0.249,0.291,0.872
16/11/2019 14:00:00,0.869,0.989,0.339,0.41,0.875
16/11/2019 15:00:00,0.905,0.985,0.485,0.497,0.876
16/11/2019 16:00:00,0.926,0.984,0.524,0.546,0.876
16/11/2019 17:00:00,0.943,0.987,0.425,0.577,0.873
16/11/2019 18:00:00,0.95,0.99,0.223,0.67,0.876
16/11/2019 19:00:00,0.954,0.99,0.163,0.712,0.876
16/11/2019 20:00:00,0.959,0.989,0.212,0.683,0.878
16/11/2019 21:00:00,0.964,0.983,0.214,0.523,0.887
16/11/2019 22:00:00,0.968,0.957,0.281,0.284,0.927
16/11/2019 23:00:00,0.969,0.878,0.45,0.276,0.951
17/11/2019 00:00:00,0.969,0.82,0.558,0.362,0.952
17/11/2019 01:00:00,0.967,0.757,0.593,0.399,0.951
17/11/2019 02:00:00,0.961,0.738,0.644,0.425,0.95
17/11/2019 03:00:00,0.962,0.757,0.698,0.538,0.95
17/11/2019 04:00:00,0.966,0.783,0.765,0.69,0.957
17/11/2019 05:00:00,0.97,0.778,0.823,0.791,0.964
17/11/2019 06:00:00,0.971,0.774,0.875,0.835,0.967
17/11/2019 07:00:00,0.972,0.77,0.896,0.834,0.972
17/11/2019 08:00:00,0.984,0.744,0.923,0.857,0.974
17/11/2019 09:00:00,0.988,0.663,0.936,0.895,0.971
17/11/2019 10:00:00,0.988,0.595,0.913,0.91,0.967
17/11/2019 11:00:00,0.987,0.652,0.875,0.91,0.97
17/11/2019 12:00:00,0.984,0.748,0.852,0.919,0.973
17/11/2019 13:00:00,0.968,0.812,0.846,0.926,0.973
17/11/2019 14:00:00,0.917,0.83,0.844,0.924,0.973
17/11/2019 15:00:00,0.831,0.832,0.827,0.914,0.976
17/11/2019 16:00:00,0.687,0.845,0.824,0.898,0.973
17/11/2019 17:00:00,0.565,0.845,0.815,0.865,0.967
17/11/2019 18:00:00,0.443,0.822,0.807,0.822,0.948
17/11/2019 19:00:00,0.422,0.787,0.799,0.77,0.911
17/11/2019 20:00:00,0.465,0.754,0.782,0.729,0.849
17/11/2019 21:00:00,0.541,0.722,0.775,0.698,0.715
17/11/2019 22:00:00,0.649,0.684,0.794,0.698,0.633
17/11/2019 23:00:00,0.726,0.633,0.791,0.73,0.637
18/11/2019 00:00:00,0.769,0.561,0.766,0.731,0.61
18/11/2019 01:00:00,0.788,0.481,0.739,0.684,0.51
18/11/2019 02:00:00,0.776,0.413,0.706,0.618,0.467
18/11/2019 03:00:00,0.725,0.361,0.661,0.519,0.422
18/11/2019 04:00:00,0.624,0.308,0.636,0.414,0.358
18/11/2019 05:00:00,0.489,0.274,0.702,0.386,0.287
18/11/2019 06:00:00,0.351,0.28,0.786,0.415,0.211
18/11/2019 07:00:00,0.229,0.359,0.833,0.501,0.126
18/11/2019 08:00:00,0.18,0.502,0.881,0.545,0.055
18/11/2019 09:00:00,0.135,0.656,0.911,0.545,0.01
18/11/2019 10:00:00,0.1,0.786,0.922,0.547,0.003
18/11/2019 11:00:00,0.099,0.868,0.926,0.644,0.004
18/11/2019 12:00:00,0.153,0.906,0.919,0.804,0.012
18/11/2019 13:00:00,0.265,0.917,0.904,0.899,0.034
18/11/2019 14:00:00,0.414,0.917,0.885,0.928,0.066
18/11/2019 15:00:00,0.567,0.916,0.844,0.933,0.096
18/11/2019 16:00:00,0.679,0.921,0.8,0.928,0.13
18/11/2019 17:00:00,0.751,0.926,0.789,0.931,0.166
18/11/2019 18:00:00,0.776,0.933,0.814,0.933,0.199
18/11/2019 19:00:00,0.77,0.943,0.87,0.931,0.231
18/11/2019 20:00:00,0.757,0.95,0.904,0.927,0.266
18/11/2019 21:00:00,0.763,0.954,0.915,0.925,0.319
18/11/2019 22:00:00,0.764,0.953,0.935,0.923,0.359
18/11/2019 23:00:00,0.757,0.943,0.929,0.9,0.362
19/11/2019 00:00:00,0.76,0.93,0.849,0.853,0.352
19/11/2019 01:00:00,0.766,0.914,0.653,0.777,0.337
19/11/2019 02:00:00,0.766,0.894,0.498,0.697,0.316
19/11/2019 03:00:00,0.748,0.86,0.42,0.644,0.311
19/11/2019 04:00:00,0.727,0.812,0.388,0.615,0.313
19/11/2019 05:00:00,0.724,0.772,0.373,0.578,0.316
19/11/2019 06:00:00,0.729,0.734,0.345,0.547,0.315
19/11/2019 07:00:00,0.71,0.684,0.311,0.496,0.323
19/11/2019 08:00:00,0.671,0.62,0.291,0.459,0.4
19/11/2019 09:00:00,0.661,0.556,0.311,0.382,0.55
19/11/2019 10:00:00,0.646,0.504,0.391,0.324,0.678
19/11/2019 11:00:00,0.587,0.484,0.523,0.32,0.764
19/11/2019 12:00:00,0.519,0.488,0.665,0.345,0.797
19/11/2019 13:00:00,0.484,0.51,0.765,0.378,0.812
19/11/2019 14:00:00,0.494,0.559,0.815,0.415,0.852
19/11/2019 15:00:00,0.51,0.599,0.816,0.471,0.898
19/11/2019 16:00:00,0.501,0.544,0.798,0.52,0.926
19/11/2019 17:00:00,0.47,0.453,0.791,0.552,0.938
19/11/2019 18:00:00,0.404,0.42,0.777,0.541,0.949
19/11/2019 19:00:00,0.312,0.47,0.762,0.53,0.955
19/11/2019 20:00:00,0.225,0.569,0.73,0.528,0.96
19/11/2019 21:00:00,0.192,0.645,0.719,0.538,0.969
19/11/2019 22:00:00,0.133,0.683,0.724,0.565,0.944
19/11/2019 23:00:00,0.119,0.7,0.71,0.583,0.941
20/11/2019 00:00:00,0.259,0.695,0.688,0.587,0.932
20/11/2019 01:00:00,0.535,0.68,0.661,0.59,0.906
20/11/2019 02:00:00,0.748,0.667,0.623,0.613,0.831
20/11/2019 03:00:00,0.808,0.663,0.563,0.635,0.696
20/11/2019 04:00:00,0.738,0.651,0.484,0.623,0.612
20/11/2019 05:00:00,0.645,0.62,0.391,0.554,0.578
20/11/2019 06:00:00,0.577,0.562,0.296,0.525,0.456
20/11/2019 07:00:00,0.489,0.466,0.232,0.488,0.322
20/11/2019 08:00:00,0.413,0.369,0.197,0.454,0.297
20/11/2019 09:00:00,0.357,0.292,0.227,0.454,0.285
20/11/2019 10:00:00,0.327,0.241,0.299,0.429,0.284
20/11/2019 11:00:00,0.308,0.211,0.401,0.388,0.313
20/11/2019 12:00:00,0.282,0.192,0.471,0.353,0.37
20/11/2019 13:00:00,0.245,0.162,0.488,0.329,0.422
20/11/2019 14:00:00,0.217,0.114,0.448,0.294,0.45
20/11/2019 15:00:00,0.218,0.073,0.352,0.257,0.432
20/11/2019 16:00:00,0.252,0.048,0.264,0.231,0.377
20/11/2019 17:00:00,0.325,0.048,0.203,0.206,0.325
20/11/2019 18:00:00,0.41,0.085,0.192,0.181,0.284
20/11/2019 19:00:00,0.455,0.154,0.225,0.155,0.241
20/11/2019 20:00:00,0.457,0.234,0.278,0.127,0.192
20/11/2019 21:00:00,0.431,0.313,0.347,0.1,0.152
20/11/2019 22:00:00,0.393,0.368,0.395,0.091,0.117
20/11/2019 23:00:00,0.36,0.387,0.392,0.104,0.082
21/11/2019 00:00:00,0.342,0.401,0.346,0.124,0.064
21/11/2019 01:00:00,0.337,0.432,0.283,0.134,0.058
21/11/2019 02:00:00,0.328,0.467,0.227,0.133,0.06
21/11/2019 03:00:00,0.311,0.491,0.189,0.12,0.058
21/11/2019 04:00:00,0.31,0.512,0.183,0.104,0.043
21/11/2019 05:00:00,0.324,0.529,0.213,0.096,0.028
21/11/2019 06:00:00,0.342,0.557,0.252,0.094,0.017
21/11/2019 07:00:00,0.32,0.58,0.278,0.095,0.007
21/11/2019 08:00:00,0.292,0.586,0.289,0.091,0.001
21/11/2019 09:00:00,0.253,0.615,0.31,0.093,0.001
21/11/2019 10:00:00,0.197,0.634,0.333,0.092,0.001
21/11/2019 11:00:00,0.155,0.635,0.348,0.079,0.002
21/11/2019 12:00:00,0.126,0.617,0.358,0.065,0.003
21/11/2019 13:00:00,0.113,0.58,0.378,0.054,0.003
21/11/2019 14:00:00,0.115,0.532,0.391,0.043,0.001
21/11/2019 15:00:00,0.121,0.486,0.395,0.041,0.002
21/11/2019 16:00:00,0.123,0.454,0.382,0.045,0.007
21/11/2019 17:00:00,0.128,0.402,0.332,0.06,0.011
21/11/2019 18:00:00,0.137,0.341,0.32,0.085,0.01
21/11/2019 19:00:00,0.155,0.265,0.407,0.123,0.005
21/11/2019 20:00:00,0.176,0.187,0.51,0.17,0.003
21/11/2019 21:00:00,0.187,0.13,0.59,0.193,0.01
21/11/2019 22:00:00,0.192,0.085,0.607,0.194,0.027
21/11/2019 23:00:00,0.178,0.048,0.519,0.199,0.041
22/11/2019 00:00:00,0.16,0.029,0.42,0.202,0.039
22/11/2019 01:00:00,0.153,0.026,0.358,0.205,0.027
22/11/2019 02:00:00,0.155,0.042,0.32,0.22,0.015
22/11/2019 03:00:00,0.162,0.058,0.32,0.225,0.012
22/11/2019 04:00:00,0.168,0.059,0.273,0.212,0.014
22/11/2019 05:00:00,0.162,0.057,0.207,0.193,0.018
22/11/2019 06:00:00,0.145,0.061,0.235,0.177,0.019
22/11/2019 07:00:00,0.117,0.095,0.306,0.178,0.017
22/11/2019 08:00:00,0.091,0.145,0.387,0.163,0.016
22/11/2019 09:00:00,0.087,0.208,0.462,0.168,0.019
22/11/2019 10:00:00,0.099,0.27,0.494,0.186,0.021
22/11/2019 11:00:00,0.124,0.341,0.478,0.211,0.021
22/11/2019 12:00:00,0.162,0.401,0.445,0.221,0.022
22/11/2019 13:00:00,0.206,0.446,0.425,0.227,0.038
22/11/2019 14:00:00,0.26,0.476,0.401,0.259,0.066
22/11/2019 15:00:00,0.305,0.485,0.371,0.332,0.096
22/11/2019 16:00:00,0.323,0.494,0.373,0.442,0.119
22/11/2019 17:00:00,0.323,0.515,0.401,0.572,0.147
22/11/2019 18:00:00,0.311,0.559,0.449,0.685,0.18
22/11/2019 19:00:00,0.291,0.628,0.513,0.755,0.218
22/11/2019 20:00:00,0.264,0.687,0.571,0.792,0.254
22/11/2019 21:00:00,0.231,0.744,0.638,0.82,0.292
22/11/2019 22:00:00,0.207,0.782,0.676,0.837,0.325
22/11/2019 23:00:00,0.194,0.785,0.674,0.833,0.332
23/11/2019 00:00:00,0.197,0.795,0.678,0.824,0.314
23/11/2019 01:00:00,0.227,0.821,0.73,0.845,0.288
23/11/2019 02:00:00,0.277,0.861,0.77,0.882,0.257
23/11/2019 03:00:00,0.323,0.866,0.785,0.907,0.241
23/11/2019 04:00:00,0.362,0.873,0.819,0.924,0.259
23/11/2019 05:00:00,0.407,0.881,0.837,0.917,0.32
23/11/2019 06:00:00,0.451,0.889,0.862,0.906,0.426
23/11/2019 07:00:00,0.477,0.894,0.886,0.868,0.552
23/11/2019 08:00:00,0.481,0.922,0.858,0.851,0.668
23/11/2019 09:00:00,0.597,0.944,0.895,0.846,0.748
23/11/2019 10:00:00,0.679,0.952,0.961,0.855,0.785
23/11/2019 11:00:00,0.699,0.95,0.957,0.908,0.798
23/11/2019 12:00:00,0.704,0.943,0.935,0.942,0.796
23/11/2019 13:00:00,0.75,0.949,0.927,0.951,0.789
23/11/2019 14:00:00,0.824,0.958,0.931,0.933,0.788
23/11/2019 15:00:00,0.875,0.943,0.912,0.888,0.813
23/11/2019 16:00:00,0.89,0.905,0.896,0.809,0.854
23/11/2019 17:00:00,0.898,0.838,0.875,0.745,0.89
23/11/2019 18:00:00,0.905,0.751,0.875,0.696,0.91
23/11/2019 19:00:00,0.907,0.702,0.896,0.63,0.929
23/11/2019 20:00:00,0.916,0.899,0.896,0.595,0.944
23/11/2019 21:00:00,0.921,0.957,0.846,0.538,0.953
23/11/2019 22:00:00,0.917,0.936,0.796,0.457,0.951
23/11/2019 23:00:00,0.911,0.913,0.757,0.404,0.947
24/11/2019 00:00:00,0.911,0.883,0.732,0.365,0.945
24/11/2019 01:00:00,0.914,0.853,0.718,0.305,0.948
24/11/2019 02:00:00,0.917,0.808,0.712,0.249,0.953
24/11/2019 03:00:00,0.914,0.686,0.695,0.206,0.956
24/11/2019 04:00:00,0.9,0.544,0.697,0.182,0.96
24/11/2019 05:00:00,0.9,0.43,0.69,0.163,0.967
24/11/2019 06:00:00,0.914,0.491,0.713,0.135,0.975
24/11/2019 07:00:00,0.935,0.599,0.829,0.112,0.98
24/11/2019 08:00:00,0.965,0.68,0.895,0.079,0.983
24/11/2019 09:00:00,0.986,0.724,0.907,0.052,0.988
24/11/2019 10:00:00,0.991,0.764,0.909,0.034,0.991
24/11/2019 11:00:00,0.99,0.837,0.929,0.022,0.991
24/11/2019 12:00:00,0.99,0.913,0.956,0.013,0.987
24/11/2019 13:00:00,0.989,0.946,0.976,0.008,0.978
24/11/2019 14:00:00,0.976,0.953,0.982,0.014,0.958
24/11/2019 15:00:00,0.954,0.958,0.977,0.057,0.926
24/11/2019 16:00:00,0.941,0.969,0.966,0.1,0.908
24/11/2019 17:00:00,0.954,0.977,0.952,0.143,0.9
24/11/2019 18:00:00,0.97,0.978,0.944,0.195,0.93
24/11/2019 19:00:00,0.98,0.975,0.934,0.231,0.965
24/11/2019 20:00:00,0.988,0.974,0.925,0.266,0.988
24/11/2019 21:00:00,0.991,0.975,0.909,0.296,0.991
24/11/2019 22:00:00,0.991,0.975,0.89,0.352,0.985
24/11/2019 23:00:00,0.988,0.976,0.876,0.401,0.972
25/11/2019 00:00:00,0.983,0.977,0.87,0.461,0.942
25/11/2019 01:00:00,0.977,0.978,0.872,0.519,0.878
25/11/2019 02:00:00,0.971,0.976,0.872,0.574,0.722
25/11/2019 03:00:00,0.963,0.971,0.878,0.596,0.547
25/11/2019 04:00:00,0.95,0.966,0.884,0.635,0.413
25/11/2019 05:00:00,0.935,0.961,0.894,0.642,0.28
25/11/2019 06:00:00,0.916,0.952,0.927,0.596,0.165
25/11/2019 07:00:00,0.888,0.939,0.948,0.525,0.092
25/11/2019 08:00:00,0.859,0.928,0.946,0.454,0.054
25/11/2019 09:00:00,0.815,0.917,0.954,0.409,0.038
25/11/2019 10:00:00,0.751,0.912,0.965,0.376,0.06
25/11/2019 11:00:00,0.682,0.917,0.977,0.311,0.086
25/11/2019 12:00:00,0.623,0.929,0.983,0.264,0.097
25/11/2019 13:00:00,0.556,0.932,0.984,0.253,0.093
25/11/2019 14:00:00,0.464,0.932,0.978,0.247,0.074
25/11/2019 15:00:00,0.353,0.931,0.964,0.228,0.062
25/11/2019 16:00:00,0.23,0.932,0.944,0.186,0.081
25/11/2019 17:00:00,0.113,0.923,0.912,0.15,0.114
25/11/2019 18:00:00,0.032,0.905,0.858,0.147,0.133
25/11/2019 19:00:00,0.017,0.873,0.802,0.167,0.147
25/11/2019 20:00:00,0.045,0.836,0.751,0.189,0.147
25/11/2019 21:00:00,0.099,0.807,0.713,0.202,0.133
25/11/2019 22:00:00,0.172,0.784,0.673,0.197,0.145
25/11/2019 23:00:00,0.251,0.781,0.644,0.192,0.202
26/11/2019 00:00:00,0.297,0.791,0.625,0.197,0.267
26/11/2019 01:00:00,0.322,0.795,0.615,0.231,0.31
26/11/2019 02:00:00,0.312,0.785,0.615,0.294,0.332
26/11/2019 03:00:00,0.277,0.739,0.628,0.328,0.33
26/11/2019 04:00:00,0.23,0.672,0.644,0.328,0.315
26/11/2019 05:00:00,0.189,0.627,0.636,0.335,0.294
26/11/2019 06:00:00,0.152,0.623,0.605,0.374,0.259
26/11/2019 07:00:00,0.121,0.637,0.566,0.418,0.212
26/11/2019 08:00:00,0.116,0.65,0.552,0.447,0.179
26/11/2019 09:00:00,0.145,0.666,0.532,0.476,0.159
26/11/2019 10:00:00,0.194,0.677,0.492,0.509,0.158
26/11/2019 11:00:00,0.226,0.663,0.447,0.54,0.177
26/11/2019 12:00:00,0.238,0.633,0.394,0.55,0.205
26/11/2019 13:00:00,0.241,0.584,0.364,0.569,0.238
26/11/2019 14:00:00,0.227,0.484,0.379,0.599,0.273
26/11/2019 15:00:00,0.195,0.369,0.413,0.594,0.296
26/11/2019 16:00:00,0.149,0.294,0.45,0.569,0.281
26/11/2019 17:00:00,0.122,0.265,0.437,0.532,0.228
26/11/2019 18:00:00,0.124,0.264,0.41,0.51,0.157
26/11/2019 19:00:00,0.144,0.264,0.398,0.499,0.097
26/11/2019 20:00:00,0.161,0.277,0.376,0.494,0.065
26/11/2019 21:00:00,0.167,0.294,0.358,0.475,0.067
26/11/2019 22:00:00,0.159,0.303,0.335,0.449,0.086
26/11/2019 23:00:00,0.153,0.295,0.32,0.444,0.107
27/11/2019 00:00:00,0.146,0.275,0.308,0.417,0.114
27/11/2019 01:00:00,0.144,0.261,0.293,0.358,0.103
27/11/2019 02:00:00,0.151,0.264,0.296,0.321,0.081
27/11/2019 03:00:00,0.155,0.274,0.343,0.341,0.062
27/11/2019 04:00:00,0.153,0.272,0.42,0.416,0.045
27/11/2019 05:00:00,0.151,0.264,0.498,0.498,0.025
27/11/2019 06:00:00,0.17,0.27,0.559,0.568,0.012
27/11/2019 07:00:00,0.207,0.286,0.622,0.643,0.014
27/11/2019 08:00:00,0.251,0.337,0.649,0.668,0.041
27/11/2019 09:00:00,0.311,0.409,0.704,0.768,0.098
27/11/2019 10:00:00,0.337,0.484,0.736,0.873,0.169
27/11/2019 11:00:00,0.364,0.535,0.729,0.923,0.256
27/11/2019 12:00:00,0.425,0.571,0.722,0.945,0.344
27/11/2019 13:00:00,0.521,0.585,0.75,0.947,0.436
27/11/2019 14:00:00,0.568,0.602,0.752,0.916,0.519
27/11/2019 15:00:00,0.587,0.637,0.717,0.844,0.563
27/11/2019 16:00:00,0.63,0.655,0.664,0.786,0.609
27/11/2019 17:00:00,0.669,0.598,0.616,0.787,0.645
27/11/2019 18:00:00,0.687,0.577,0.602,0.82,0.661
27/11/2019 19:00:00,0.686,0.566,0.598,0.833,0.653
27/11/2019 20:00:00,0.713,0.538,0.58,0.837,0.616
27/11/2019 21:00:00,0.751,0.501,0.538,0.829,0.59
27/11/2019 22:00:00,0.794,0.464,0.491,0.821,0.571
27/11/2019 23:00:00,0.791,0.431,0.464,0.823,0.513
28/11/2019 00:00:00,0.751,0.399,0.448,0.826,0.451
28/11/2019 01:00:00,0.735,0.383,0.46,0.819,0.413
28/11/2019 02:00:00,0.727,0.383,0.491,0.793,0.4
28/11/2019 03:00:00,0.69,0.42,0.547,0.754,0.41
28/11/2019 04:00:00,0.666,0.469,0.601,0.719,0.428
28/11/2019 05:00:00,0.666,0.494,0.611,0.692,0.484
28/11/2019 06:00:00,0.684,0.495,0.633,0.696,0.574
28/11/2019 07:00:00,0.668,0.519,0.651,0.722,0.651
28/11/2019 08:00:00,0.642,0.586,0.661,0.749,0.713
28/11/2019 09:00:00,0.7,0.648,0.754,0.839,0.757
28/11/2019 10:00:00,0.718,0.735,0.809,0.897,0.786
28/11/2019 11:00:00,0.707,0.812,0.85,0.925,0.814
28/11/2019 12:00:00,0.674,0.845,0.878,0.932,0.841
28/11/2019 13:00:00,0.61,0.851,0.876,0.935,0.849
28/11/2019 14:00:00,0.526,0.885,0.877,0.94,0.826
28/11/2019 15:00:00,0.488,0.888,0.884,0.953,0.812
28/11/2019 16:00:00,0.532,0.886,0.902,0.965,0.827
28/11/2019 17:00:00,0.616,0.889,0.894,0.97,0.857
28/11/2019 18:00:00,0.652,0.903,0.898,0.979,0.902
28/11/2019 19:00:00,0.685,0.9,0.886,0.983,0.913
28/11/2019 20:00:00,0.751,0.905,0.863,0.982,0.924
28/11/2019 21:00:00,0.8,0.889,0.844,0.975,0.935
28/11/2019 22:00:00,0.829,0.842,0.813,0.962,0.92
28/11/2019 23:00:00,0.82,0.802,0.748,0.936,0.896
29/11/2019 00:00:00,0.766,0.759,0.655,0.91,0.857
29/11/2019 01:00:00,0.702,0.695,0.585,0.885,0.812
29/11/2019 02:00:00,0.672,0.64,0.559,0.862,0.768
29/11/2019 03:00:00,0.633,0.625,0.58,0.848,0.707
29/11/2019 04:00:00,0.593,0.63,0.63,0.855,0.615
29/11/2019 05:00:00,0.532,0.607,0.675,0.882,0.56
29/11/2019 06:00:00,0.495,0.585,0.708,0.882,0.537
29/11/2019 07:00:00,0.424,0.59,0.737,0.871,0.532
29/11/2019 08:00:00,0.411,0.595,0.769,0.88,0.534
29/11/2019 09:00:00,0.451,0.583,0.848,0.924,0.538
29/11/2019 10:00:00,0.512,0.575,0.868,0.945,0.516
29/11/2019 11:00:00,0.552,0.574,0.879,0.954,0.51
29/11/2019 12:00:00,0.574,0.576,0.861,0.95,0.501
29/11/2019 13:00:00,0.564,0.57,0.834,0.943,0.482
29/11/2019 14:00:00,0.531,0.535,0.786,0.937,0.425
29/11/2019 15:00:00,0.479,0.501,0.7,0.923,0.402
29/11/2019 16:00:00,0.485,0.495,0.666,0.921,0.452
29/11/2019 17:00:00,0.571,0.513,0.668,0.922,0.547
29/11/2019 18:00:00,0.692,0.547,0.682,0.93,0.616
29/11/2019 19:00:00,0.768,0.591,0.73,0.935,0.654
29/11/2019 20:00:00,0.797,0.671,0.772,0.932,0.687
29/11/2019 21:00:00,0.804,0.746,0.775,0.931,0.718
29/11/2019 22:00:00,0.791,0.751,0.78,0.931,0.739
29/11/2019 23:00:00,0.75,0.738,0.8,0.932,0.746
30/11/2019 00:00:00,0.69,0.709,0.809,0.917,0.741
30/11/2019 01:00:00,0.638,0.697,0.802,0.894,0.727
30/11/2019 02:00:00,0.647,0.703,0.79,0.867,0.715
30/11/2019 03:00:00,0.69,0.705,0.765,0.835,0.676
30/11/2019 04:00:00,0.737,0.681,0.724,0.791,0.6
30/11/2019 05:00:00,0.751,0.635,0.672,0.757,0.518
30/11/2019 06:00:00,0.728,0.591,0.608,0.727,0.46
30/11/2019 07:00:00,0.677,0.557,0.538,0.69,0.422
30/11/2019 08:00:00,0.61,0.528,0.477,0.692,0.445
30/11/2019 09:00:00,0.525,0.508,0.548,0.725,0.479
30/11/2019 10:00:00,0.436,0.498,0.594,0.739,0.51
30/11/2019 11:00:00,0.369,0.507,0.603,0.729,0.555
30/11/2019 12:00:00,0.328,0.534,0.566,0.692,0.601
30/11/2019 13:00:00,0.302,0.535,0.498,0.63,0.628
30/11/2019 14:00:00,0.284,0.487,0.422,0.566,0.627
30/11/2019 15:00:00,0.294,0.452,0.367,0.488,0.616
30/11/2019 16:00:00,0.308,0.425,0.3,0.401,0.606
30/11/2019 17:00:00,0.311,0.367,0.23,0.298,0.602
30/11/2019 18:00:00,0.3,0.308,0.158,0.208,0.601
30/11/2019 19:00:00,0.278,0.229,0.096,0.148,0.605
30/11/2019 20:00:00,0.252,0.156,0.05,0.113,0.607
30/11/2019 21:00:00,0.227,0.102,0.018,0.095,0.587
30/11/2019 22:00:00,0.202,0.063,0.006,0.083,0.557
30/11/2019 23:00:00,0.183,0.037,0.011,0.07,0.545
01/12/2019 00:00:00,0.167,0.017,0.029,0.065,0.538
01/12/2019 01:00:00,0.147,0.011,0.065,0.078,0.522
01/12/2019 02:00:00,0.125,0.021,0.13,0.113,0.495
01/12/2019 03:00:00,0.108,0.047,0.234,0.168,0.471
01/12/2019 04:00:00,0.094,0.082,0.374,0.248,0.441
01/12/2019 05:00:00,0.082,0.131,0.506,0.34,0.392
01/12/2019 06:00:00,0.074,0.192,0.61,0.423,0.338
01/12/2019 07:00:00,0.076,0.251,0.676,0.493,0.281
01/12/2019 08:00:00,0.084,0.296,0.724,0.494,0.218
01/12/2019 09:00:00,0.107,0.382,0.802,0.481,0.177
01/12/2019 10:00:00,0.142,0.472,0.848,0.479,0.155
01/12/2019 11:00:00,0.192,0.552,0.855,0.481,0.131
01/12/2019 12:00:00,0.249,0.61,0.848,0.512,0.095
01/12/2019 13:00:00,0.311,0.651,0.82,0.574,0.068
01/12/2019 14:00:00,0.395,0.674,0.764,0.65,0.074
01/12/2019 15:00:00,0.55,0.652,0.699,0.722,0.054
01/12/2019 16:00:00,0.688,0.603,0.654,0.756,0.035
01/12/2019 17:00:00,0.758,0.583,0.622,0.744,0.028
01/12/2019 18:00:00,0.785,0.606,0.613,0.695,0.029
01/12/2019 19:00:00,0.78,0.632,0.602,0.642,0.053
01/12/2019 20:00:00,0.77,0.663,0.58,0.56,0.113
01/12/2019 21:00:00,0.758,0.75,0.599,0.512,0.207
01/12/2019 22:00:00,0.739,0.82,0.637,0.473,0.311
01/12/2019 23:00:00,0.714,0.843,0.663,0.418,0.403
02/12/2019 00:00:00,0.697,0.846,0.653,0.345,0.488
02/12/2019 01:00:00,0.674,0.849,0.638,0.297,0.553
02/12/2019 02:00:00,0.637,0.851,0.606,0.249,0.611
02/12/2019 03:00:00,0.585,0.849,0.568,0.181,0.637
02/12/2019 04:00:00,0.535,0.866,0.52,0.132,0.65
02/12/2019 05:00:00,0.494,0.871,0.491,0.116,0.679
