Time,NORD,CNOR,CSUD,SUD,SICI,SARD
11/01/2019 01:00:00,-18139563.44,-2861666.426,-5629024.642,-2406008.175,-1845906.101,-885216.1615
11/01/2019 02:00:00,-17814146.74,-2802152.291,-5368909.63,-2347784.914,-1755684.91,-856997.2579
11/01/2019 03:00:00,-17584729.81,-2791067.885,-5296031.353,-2256089.25,-1716231.491,-852993.9658
11/01/2019 04:00:00,-18050494.67,-2835083.466,-5381346.209,-2302423.439,-1728917.155,-862107.2265
11/01/2019 05:00:00,-19577183.08,-3005026.626,-5761971.438,-2509116.869,-1846046.342,-912700.6698
11/01/2019 06:00:00,-24265700.8,-3683590.323,-6875496.654,-3055819.217,-2155321.292,-1061507.536
11/01/2019 07:00:00,-29304383.38,-4328631.085,-7991030.393,-3683339.744,-2526878.114,-1262579.97
11/01/2019 08:00:00,-32318731.09,-4908643.765,-8885053.917,-4210433.197,-2854551.223,-1361013.771
11/01/2019 09:00:00,-32900436.22,-5176610.769,-9400916.443,-4435262.245,-2980346.635,-1421038.334
11/01/2019 10:00:00,-32295015.44,-5100141.251,-9314639.936,-4391751.112,-2880182.101,-1483661.987
