locs,techs,timesteps,required_resource
CSUD,demand_power,2019-10-27 01:00:00,-5286686.65
CSUD,demand_power,2019-10-27 02:00:00,-5194797.52
CSUD,demand_power,2019-10-27 03:00:00,-5390141.311
CSUD,demand_power,2019-10-27 04:00:00,-5648848.534
CSUD,demand_power,2019-10-27 05:00:00,-6557739.677
CSUD,demand_power,2019-10-27 06:00:00,-7509058.899
CSUD,demand_power,2019-10-27 07:00:00,-7980151.713
CSUD,demand_power,2019-10-27 08:00:00,-8534973.376
CSUD,demand_power,2019-10-27 09:00:00,-8364249.472
CSUD,demand_power,2019-10-27 10:00:00,-8240813.635
CSUD,demand_power,2019-10-27 11:00:00,-8169362.884
CSUD,demand_power,2019-10-27 12:00:00,-8142184.274
CSUD,demand_power,2019-10-27 13:00:00,-8055406.907
CSUD,demand_power,2019-10-27 14:00:00,-8241221.201
CSUD,demand_power,2019-10-27 15:00:00,-8008670.535
CSUD,demand_power,2019-10-27 16:00:00,-7886801.866
CSUD,demand_power,2019-10-27 17:00:00,-8475207.466
CSUD,demand_power,2019-10-27 18:00:00,-8772401.372
CSUD,demand_power,2019-10-27 19:00:00,-8357418.638
CSUD,demand_power,2019-10-27 20:00:00,-7621998.504
CSUD,demand_power,2019-10-27 21:00:00,-6972982.559
CSUD,demand_power,2019-10-27 22:00:00,-6427179.965
CSUD,demand_power,2019-10-27 23:00:00,-5844429.449
CSUD,demand_power,2019-10-28 00:00:00,-5336144.113
CSUD,demand_power,2019-10-28 01:00:00,-5070346.208
CSUD,demand_power,2019-10-28 02:00:00,-4883722.165
CSUD,demand_power,2019-10-28 03:00:00,-4864288.497
CSUD,demand_power,2019-10-28 04:00:00,-5057760.118
CSUD,demand_power,2019-10-28 05:00:00,-5598097.506
CSUD,demand_power,2019-10-28 06:00:00,-6068542.342
CSUD,demand_power,2019-10-28 07:00:00,-6501026.471
CSUD,demand_power,2019-10-28 08:00:00,-7007922.855
CSUD,demand_power,2019-10-28 09:00:00,-7036976.326
CSUD,demand_power,2019-10-28 10:00:00,-6801728.79
CSUD,demand_power,2019-10-28 11:00:00,-6655164.282
CSUD,demand_power,2019-10-28 12:00:00,-6515764.914
CSUD,demand_power,2019-10-28 13:00:00,-6476908.939
CSUD,demand_power,2019-10-28 14:00:00,-6602468.124
CSUD,demand_power,2019-10-28 15:00:00,-6469225.895
CSUD,demand_power,2019-10-28 16:00:00,-6305156.104
CSUD,demand_power,2019-10-28 17:00:00,-7043977.303
CSUD,demand_power,2019-10-28 18:00:00,-7316022.353
CSUD,demand_power,2019-10-28 19:00:00,-6944526.532
CSUD,demand_power,2019-10-28 20:00:00,-6328546.418
CSUD,demand_power,2019-10-28 21:00:00,-5865331.609
CSUD,demand_power,2019-10-28 22:00:00,-5453376.462
CSUD,demand_power,2019-10-28 23:00:00,-5009290.919
CSUD,demand_power,2019-10-29 00:00:00,-4576819.947
CSUD,demand_power,2019-10-29 01:00:00,-4358969.449
CSUD,demand_power,2019-10-29 02:00:00,-4350558.887
CSUD,demand_power,2019-10-29 03:00:00,-4496084.895
CSUD,demand_power,2019-10-29 04:00:00,-4455361.236
CSUD,demand_power,2019-10-29 05:00:00,-4580415.075
CSUD,demand_power,2019-10-29 06:00:00,-4742957.168
CSUD,demand_power,2019-10-29 07:00:00,-4993750.204
CSUD,demand_power,2019-10-29 08:00:00,-5582218.897
CSUD,demand_power,2019-10-29 09:00:00,-5977331.391
CSUD,demand_power,2019-10-29 10:00:00,-5909638.437
CSUD,demand_power,2019-10-29 11:00:00,-6113354.515
CSUD,demand_power,2019-10-29 12:00:00,-6220487.133
CSUD,demand_power,2019-10-29 13:00:00,-6308112.524
CSUD,demand_power,2019-10-29 14:00:00,-6192732.908
CSUD,demand_power,2019-10-29 15:00:00,-6153370.691
CSUD,demand_power,2019-10-29 16:00:00,-6210417.903
CSUD,demand_power,2019-10-29 17:00:00,-6870268.871
CSUD,demand_power,2019-10-29 18:00:00,-7167530.655
CSUD,demand_power,2019-10-29 19:00:00,-7186339.969
CSUD,demand_power,2019-10-29 20:00:00,-6978893.006
CSUD,demand_power,2019-10-29 21:00:00,-6615261.136
CSUD,demand_power,2019-10-29 22:00:00,-6100498.11
CSUD,demand_power,2019-10-29 23:00:00,-5621741.39
CSUD,demand_power,2019-10-30 00:00:00,-4967614.28
CSUD,demand_power,2019-10-30 01:00:00,-4727831.494
CSUD,demand_power,2019-10-30 02:00:00,-4642267.554
CSUD,demand_power,2019-10-30 03:00:00,-4634254.391
CSUD,demand_power,2019-10-30 04:00:00,-4732790.756
CSUD,demand_power,2019-10-30 05:00:00,-5144085.964
CSUD,demand_power,2019-10-30 06:00:00,-5935459.192
CSUD,demand_power,2019-10-30 07:00:00,-6518232.434
CSUD,demand_power,2019-10-30 08:00:00,-6729700.63
CSUD,demand_power,2019-10-30 09:00:00,-6910441.136
CSUD,demand_power,2019-10-30 10:00:00,-7208241.457
CSUD,demand_power,2019-10-30 11:00:00,-7433345.904
CSUD,demand_power,2019-10-30 12:00:00,-7626450.029
CSUD,demand_power,2019-10-30 13:00:00,-7773960.938
CSUD,demand_power,2019-10-30 14:00:00,-7764335.155
CSUD,demand_power,2019-10-30 15:00:00,-7895513.242
CSUD,demand_power,2019-10-30 16:00:00,-7985617.217
CSUD,demand_power,2019-10-30 17:00:00,-8151977.808
CSUD,demand_power,2019-10-30 18:00:00,-8255007.261
CSUD,demand_power,2019-10-30 19:00:00,-8197186.183
CSUD,demand_power,2019-10-30 20:00:00,-7878779.732
CSUD,demand_power,2019-10-30 21:00:00,-7320034.317
CSUD,demand_power,2019-10-30 22:00:00,-6698524.409
CSUD,demand_power,2019-10-30 23:00:00,-6129838.342
CSUD,demand_power,2019-10-31 00:00:00,-5865543.615
CSUD,demand_power,2019-10-31 01:00:00,-5580118.873
CSUD,demand_power,2019-10-31 02:00:00,-5354613.439
CSUD,demand_power,2019-10-31 03:00:00,-5254702.774
CSUD,demand_power,2019-10-31 04:00:00,-5177361.61
CSUD,demand_power,2019-10-31 05:00:00,-5564501.309
CSUD,demand_power,2019-10-31 06:00:00,-6381629.509
CSUD,demand_power,2019-10-31 07:00:00,-6934820.013
CSUD,demand_power,2019-10-31 08:00:00,-7544748.242
CSUD,demand_power,2019-10-31 09:00:00,-8246337.449
CSUD,demand_power,2019-10-31 10:00:00,-8484035.162
CSUD,demand_power,2019-10-31 11:00:00,-8374008.02
CSUD,demand_power,2019-10-31 12:00:00,-8243548.181
CSUD,demand_power,2019-10-31 13:00:00,-8060303.076
CSUD,demand_power,2019-10-31 14:00:00,-8177112.609
CSUD,demand_power,2019-10-31 15:00:00,-8169476.213
CSUD,demand_power,2019-10-31 16:00:00,-8039203.262
CSUD,demand_power,2019-10-31 17:00:00,-8223760.173
CSUD,demand_power,2019-10-31 18:00:00,-8135499.064
CSUD,demand_power,2019-10-31 19:00:00,-8007847.031
CSUD,demand_power,2019-10-31 20:00:00,-7366953.69
CSUD,demand_power,2019-10-31 21:00:00,-6642258.539
CSUD,demand_power,2019-10-31 22:00:00,-5955345.579
CSUD,demand_power,2019-10-31 23:00:00,-5547057.924
CSUD,demand_power,2019-11-01 00:00:00,-5165686.936
CSUD,demand_power,2019-11-01 01:00:00,-4924943.695
CSUD,demand_power,2019-11-01 02:00:00,-4785268.928
CSUD,demand_power,2019-11-01 03:00:00,-4674966.389
CSUD,demand_power,2019-11-01 04:00:00,-4664608.902
CSUD,demand_power,2019-11-01 05:00:00,-4711338.696
CSUD,demand_power,2019-11-01 06:00:00,-4845261.197
CSUD,demand_power,2019-11-01 07:00:00,-4999307.807
CSUD,demand_power,2019-11-01 08:00:00,-5263044.86
CSUD,demand_power,2019-11-01 09:00:00,-5646574.18
CSUD,demand_power,2019-11-01 10:00:00,-5900892.075
CSUD,demand_power,2019-11-01 11:00:00,-6220295.162
CSUD,demand_power,2019-11-01 12:00:00,-6369874.1
CSUD,demand_power,2019-11-01 13:00:00,-6559126.237
CSUD,demand_power,2019-11-01 14:00:00,-6363847.333
CSUD,demand_power,2019-11-01 15:00:00,-6244558.318
CSUD,demand_power,2019-11-01 16:00:00,-6094542.211
CSUD,demand_power,2019-11-01 17:00:00,-6548843.804
CSUD,demand_power,2019-11-01 18:00:00,-6777713.523
CSUD,demand_power,2019-11-01 19:00:00,-6824835.333
CSUD,demand_power,2019-11-01 20:00:00,-6643011.474
CSUD,demand_power,2019-11-01 21:00:00,-6284271.586
CSUD,demand_power,2019-11-01 22:00:00,-5836869.003
CSUD,demand_power,2019-11-01 23:00:00,-5305935.225
CSUD,demand_power,2019-11-02 00:00:00,-4951306.576
CSUD,demand_power,2019-11-02 01:00:00,-4442837.94
CSUD,demand_power,2019-11-02 02:00:00,-4265296.659
CSUD,demand_power,2019-11-02 03:00:00,-4266774.121
CSUD,demand_power,2019-11-02 04:00:00,-4249632.747
CSUD,demand_power,2019-11-02 05:00:00,-4604151.954
CSUD,demand_power,2019-11-02 06:00:00,-5401932.006
CSUD,demand_power,2019-11-02 07:00:00,-6223001.6
CSUD,demand_power,2019-11-02 08:00:00,-7096735.358
CSUD,demand_power,2019-11-02 09:00:00,-7403884.568
CSUD,demand_power,2019-11-02 10:00:00,-7725120.953
CSUD,demand_power,2019-11-02 11:00:00,-8071170.094
CSUD,demand_power,2019-11-02 12:00:00,-8295344.885
CSUD,demand_power,2019-11-02 13:00:00,-8192086.381
CSUD,demand_power,2019-11-02 14:00:00,-8213303.71
CSUD,demand_power,2019-11-02 15:00:00,-8324455.17
CSUD,demand_power,2019-11-02 16:00:00,-8228817.514
CSUD,demand_power,2019-11-02 17:00:00,-8642320.393
CSUD,demand_power,2019-11-02 18:00:00,-8672337.309
CSUD,demand_power,2019-11-02 19:00:00,-8703270.725
CSUD,demand_power,2019-11-02 20:00:00,-8252835.173
CSUD,demand_power,2019-11-02 21:00:00,-7579027.403
CSUD,demand_power,2019-11-02 22:00:00,-6801193.842
CSUD,demand_power,2019-11-02 23:00:00,-6132634.188
CSUD,demand_power,2019-11-03 00:00:00,-5490908.971
CSUD,demand_power,2019-11-03 01:00:00,-5208152.692
CSUD,demand_power,2019-11-03 02:00:00,-4952822.313
CSUD,demand_power,2019-11-03 03:00:00,-4884200.599
CSUD,demand_power,2019-11-03 04:00:00,-4852838.387
CSUD,demand_power,2019-11-03 05:00:00,-5015321.274
CSUD,demand_power,2019-11-03 06:00:00,-5749469.972
CSUD,demand_power,2019-11-03 07:00:00,-6432499.547
CSUD,demand_power,2019-11-03 08:00:00,-7549812.461
CSUD,demand_power,2019-11-03 09:00:00,-8128538.155
CSUD,demand_power,2019-11-03 10:00:00,-8016193.602
CSUD,demand_power,2019-11-03 11:00:00,-7839979.076
CSUD,demand_power,2019-11-03 12:00:00,-7327210.221
CSUD,demand_power,2019-11-03 13:00:00,-7441655.695
CSUD,demand_power,2019-11-03 14:00:00,-7394778.783
CSUD,demand_power,2019-11-03 15:00:00,-7381503.151
CSUD,demand_power,2019-11-03 16:00:00,-7601802.332
CSUD,demand_power,2019-11-03 17:00:00,-8025950.655
CSUD,demand_power,2019-11-03 18:00:00,-8070781.367
CSUD,demand_power,2019-11-03 19:00:00,-8074994.273
CSUD,demand_power,2019-11-03 20:00:00,-7676631.122
CSUD,demand_power,2019-11-03 21:00:00,-6867196.132
CSUD,demand_power,2019-11-03 22:00:00,-6368065.621
CSUD,demand_power,2019-11-03 23:00:00,-5969038.644
CSUD,demand_power,2019-11-04 00:00:00,-5364948.5
CSUD,demand_power,2019-11-04 01:00:00,-5069877.941
CSUD,demand_power,2019-11-04 02:00:00,-4912310.958
CSUD,demand_power,2019-11-04 03:00:00,-4764366.468
CSUD,demand_power,2019-11-04 04:00:00,-4633413.843
CSUD,demand_power,2019-11-04 05:00:00,-4763034.629
CSUD,demand_power,2019-11-04 06:00:00,-5011268.046
CSUD,demand_power,2019-11-04 07:00:00,-5526877.6
CSUD,demand_power,2019-11-04 08:00:00,-6307602.992
CSUD,demand_power,2019-11-04 09:00:00,-6873185.521
CSUD,demand_power,2019-11-04 10:00:00,-6852053.115
CSUD,demand_power,2019-11-04 11:00:00,-6573115.931
CSUD,demand_power,2019-11-04 12:00:00,-6532673.351
CSUD,demand_power,2019-11-04 13:00:00,-6729279.309
CSUD,demand_power,2019-11-04 14:00:00,-6512954.416
CSUD,demand_power,2019-11-04 15:00:00,-6195622.347
CSUD,demand_power,2019-11-04 16:00:00,-6441066.796
CSUD,demand_power,2019-11-04 17:00:00,-6982565.581
CSUD,demand_power,2019-11-04 18:00:00,-7204240.258
CSUD,demand_power,2019-11-04 19:00:00,-7255939.78
CSUD,demand_power,2019-11-04 20:00:00,-7035320.049
CSUD,demand_power,2019-11-04 21:00:00,-6545908.615
CSUD,demand_power,2019-11-04 22:00:00,-5981414.223
CSUD,demand_power,2019-11-04 23:00:00,-5639830.362
CSUD,demand_power,2019-11-05 00:00:00,-5125834.324
CSUD,demand_power,2019-11-05 01:00:00,-4859952.992
CSUD,demand_power,2019-11-05 02:00:00,-4654496.612
CSUD,demand_power,2019-11-05 03:00:00,-4473457.085
CSUD,demand_power,2019-11-05 04:00:00,-4526909.168
CSUD,demand_power,2019-11-05 05:00:00,-4579255.472
CSUD,demand_power,2019-11-05 06:00:00,-4620031.461
CSUD,demand_power,2019-11-05 07:00:00,-4776183.177
CSUD,demand_power,2019-11-05 08:00:00,-5297097.662
CSUD,demand_power,2019-11-05 09:00:00,-5831233.954
CSUD,demand_power,2019-11-05 10:00:00,-6422747.279
CSUD,demand_power,2019-11-05 11:00:00,-6757132.81
CSUD,demand_power,2019-11-05 12:00:00,-6509333.572
CSUD,demand_power,2019-11-05 13:00:00,-6605266.661
CSUD,demand_power,2019-11-05 14:00:00,-6517531.828
CSUD,demand_power,2019-11-05 15:00:00,-6163772.433
CSUD,demand_power,2019-11-05 16:00:00,-5892411.243
CSUD,demand_power,2019-11-05 17:00:00,-6308455.8
CSUD,demand_power,2019-11-05 18:00:00,-6596969.129
CSUD,demand_power,2019-11-05 19:00:00,-6759094.387
CSUD,demand_power,2019-11-05 20:00:00,-6695840.398
CSUD,demand_power,2019-11-05 21:00:00,-6358487.383
CSUD,demand_power,2019-11-05 22:00:00,-5889932.061
CSUD,demand_power,2019-11-05 23:00:00,-5395850.817
CSUD,demand_power,2019-11-06 00:00:00,-4920266.41
CSUD,demand_power,2019-11-06 01:00:00,-4573410.211
CSUD,demand_power,2019-11-06 02:00:00,-4467340.911
CSUD,demand_power,2019-11-06 03:00:00,-4319241.529
CSUD,demand_power,2019-11-06 04:00:00,-4321214.768
CSUD,demand_power,2019-11-06 05:00:00,-4792928.05
CSUD,demand_power,2019-11-06 06:00:00,-5626520.641
CSUD,demand_power,2019-11-06 07:00:00,-6479720.931
CSUD,demand_power,2019-11-06 08:00:00,-7331643.505
CSUD,demand_power,2019-11-06 09:00:00,-7598647.362
CSUD,demand_power,2019-11-06 10:00:00,-7524556.555
CSUD,demand_power,2019-11-06 11:00:00,-7492582.547
CSUD,demand_power,2019-11-06 12:00:00,-7334907.319
CSUD,demand_power,2019-11-06 13:00:00,-7447894.767
CSUD,demand_power,2019-11-06 14:00:00,-7399250.641
CSUD,demand_power,2019-11-06 15:00:00,-7927870.895
CSUD,demand_power,2019-11-06 16:00:00,-7980075.164
CSUD,demand_power,2019-11-06 17:00:00,-8300067.322
CSUD,demand_power,2019-11-06 18:00:00,-8385695.851
CSUD,demand_power,2019-11-06 19:00:00,-8478258.376
CSUD,demand_power,2019-11-06 20:00:00,-8184535.804
CSUD,demand_power,2019-11-06 21:00:00,-7476248.23
CSUD,demand_power,2019-11-06 22:00:00,-6789347.829
CSUD,demand_power,2019-11-06 23:00:00,-6198400.85
CSUD,demand_power,2019-11-07 00:00:00,-5497273.033
CSUD,demand_power,2019-11-07 01:00:00,-5067106.017
CSUD,demand_power,2019-11-07 02:00:00,-4873338.066
CSUD,demand_power,2019-11-07 03:00:00,-4815270.595
CSUD,demand_power,2019-11-07 04:00:00,-4864257.996
CSUD,demand_power,2019-11-07 05:00:00,-5227869.234
CSUD,demand_power,2019-11-07 06:00:00,-6167980.255
CSUD,demand_power,2019-11-07 07:00:00,-6873260.277
CSUD,demand_power,2019-11-07 08:00:00,-7557088.537
CSUD,demand_power,2019-11-07 09:00:00,-8025972.483
CSUD,demand_power,2019-11-07 10:00:00,-8241151.23
CSUD,demand_power,2019-11-07 11:00:00,-8481876.53
CSUD,demand_power,2019-11-07 12:00:00,-8335929.201
CSUD,demand_power,2019-11-07 13:00:00,-8427608.717
CSUD,demand_power,2019-11-07 14:00:00,-8523153.976
CSUD,demand_power,2019-11-07 15:00:00,-8604490.957
CSUD,demand_power,2019-11-07 16:00:00,-8531313.659
CSUD,demand_power,2019-11-07 17:00:00,-8705853.966
CSUD,demand_power,2019-11-07 18:00:00,-8709534.914
CSUD,demand_power,2019-11-07 19:00:00,-8678429.561
CSUD,demand_power,2019-11-07 20:00:00,-8372787.417
CSUD,demand_power,2019-11-07 21:00:00,-7744999.266
CSUD,demand_power,2019-11-07 22:00:00,-6985826.105
CSUD,demand_power,2019-11-07 23:00:00,-6096625.191
CSUD,demand_power,2019-11-08 00:00:00,-5338243.838
CSUD,demand_power,2019-11-08 01:00:00,-5015848.448
CSUD,demand_power,2019-11-08 02:00:00,-4718082.814
CSUD,demand_power,2019-11-08 03:00:00,-4628999.098
CSUD,demand_power,2019-11-08 04:00:00,-4805221.099
CSUD,demand_power,2019-11-08 05:00:00,-5194644.72
CSUD,demand_power,2019-11-08 06:00:00,-6217280.732
CSUD,demand_power,2019-11-08 07:00:00,-6933489.669
CSUD,demand_power,2019-11-08 08:00:00,-7653029.101
CSUD,demand_power,2019-11-08 09:00:00,-8071037.03
CSUD,demand_power,2019-11-08 10:00:00,-7909301.097
CSUD,demand_power,2019-11-08 11:00:00,-7886196.946
CSUD,demand_power,2019-11-08 12:00:00,-7603346.476
CSUD,demand_power,2019-11-08 13:00:00,-7665565.853
CSUD,demand_power,2019-11-08 14:00:00,-7934914.332
CSUD,demand_power,2019-11-08 15:00:00,-7995641.595
CSUD,demand_power,2019-11-08 16:00:00,-8013884.862
CSUD,demand_power,2019-11-08 17:00:00,-8313559.744
CSUD,demand_power,2019-11-08 18:00:00,-8427140.749
CSUD,demand_power,2019-11-08 19:00:00,-8605856.884
CSUD,demand_power,2019-11-08 20:00:00,-8248361.82
CSUD,demand_power,2019-11-08 21:00:00,-7612665.463
CSUD,demand_power,2019-11-08 22:00:00,-6918224.053
CSUD,demand_power,2019-11-08 23:00:00,-6135774.805
CSUD,demand_power,2019-11-09 00:00:00,-5413508.601
CSUD,demand_power,2019-11-09 01:00:00,-5014024.719
CSUD,demand_power,2019-11-09 02:00:00,-4760461.554
CSUD,demand_power,2019-11-09 03:00:00,-4638623.685
CSUD,demand_power,2019-11-09 04:00:00,-4708502.482
CSUD,demand_power,2019-11-09 05:00:00,-5212350.945
CSUD,demand_power,2019-11-09 06:00:00,-6166861.618
CSUD,demand_power,2019-11-09 07:00:00,-6971138.796
CSUD,demand_power,2019-11-09 08:00:00,-7783468.906
CSUD,demand_power,2019-11-09 09:00:00,-8296044.295
CSUD,demand_power,2019-11-09 10:00:00,-8153192.73
CSUD,demand_power,2019-11-09 11:00:00,-7881365.067
CSUD,demand_power,2019-11-09 12:00:00,-7516613.663
CSUD,demand_power,2019-11-09 13:00:00,-7094086.033
CSUD,demand_power,2019-11-09 14:00:00,-7488686.304
CSUD,demand_power,2019-11-09 15:00:00,-8022190.766
CSUD,demand_power,2019-11-09 16:00:00,-8072414.021
CSUD,demand_power,2019-11-09 17:00:00,-8476817.694
CSUD,demand_power,2019-11-09 18:00:00,-8527377.048
CSUD,demand_power,2019-11-09 19:00:00,-8621977.401
CSUD,demand_power,2019-11-09 20:00:00,-8231781.708
CSUD,demand_power,2019-11-09 21:00:00,-7463946.509
CSUD,demand_power,2019-11-09 22:00:00,-6626529.44
CSUD,demand_power,2019-11-09 23:00:00,-5970876.427
CSUD,demand_power,2019-11-10 00:00:00,-5503359.604
CSUD,demand_power,2019-11-10 01:00:00,-5214363.356
CSUD,demand_power,2019-11-10 02:00:00,-4987915.408
CSUD,demand_power,2019-11-10 03:00:00,-4890576.921
CSUD,demand_power,2019-11-10 04:00:00,-4993106.711
CSUD,demand_power,2019-11-10 05:00:00,-5351345.141
CSUD,demand_power,2019-11-10 06:00:00,-6169266.344
CSUD,demand_power,2019-11-10 07:00:00,-6998595.794
CSUD,demand_power,2019-11-10 08:00:00,-7697455.836
CSUD,demand_power,2019-11-10 09:00:00,-7997160.92
CSUD,demand_power,2019-11-10 10:00:00,-7927899.9
CSUD,demand_power,2019-11-10 11:00:00,-7869520.55
CSUD,demand_power,2019-11-10 12:00:00,-7538341.719
CSUD,demand_power,2019-11-10 13:00:00,-7254749.976
CSUD,demand_power,2019-11-10 14:00:00,-7480163.012
CSUD,demand_power,2019-11-10 15:00:00,-7679419.791
CSUD,demand_power,2019-11-10 16:00:00,-7845537.277
CSUD,demand_power,2019-11-10 17:00:00,-8087656.015
CSUD,demand_power,2019-11-10 18:00:00,-8239644.463
CSUD,demand_power,2019-11-10 19:00:00,-8360167.837
CSUD,demand_power,2019-11-10 20:00:00,-7864559.194
CSUD,demand_power,2019-11-10 21:00:00,-7112272.785
CSUD,demand_power,2019-11-10 22:00:00,-6480989.976
CSUD,demand_power,2019-11-10 23:00:00,-6158756.058
CSUD,demand_power,2019-11-11 00:00:00,-5710505.751
CSUD,demand_power,2019-11-11 01:00:00,-5392119.036
CSUD,demand_power,2019-11-11 02:00:00,-5172635.584
CSUD,demand_power,2019-11-11 03:00:00,-5077105.875
CSUD,demand_power,2019-11-11 04:00:00,-4802915.05
CSUD,demand_power,2019-11-11 05:00:00,-4920561.842
CSUD,demand_power,2019-11-11 06:00:00,-5207740.94
CSUD,demand_power,2019-11-11 07:00:00,-5593332.608
CSUD,demand_power,2019-11-11 08:00:00,-6420624.23
CSUD,demand_power,2019-11-11 09:00:00,-6995198.019
CSUD,demand_power,2019-11-11 10:00:00,-7051117.324
CSUD,demand_power,2019-11-11 11:00:00,-6768760.537
CSUD,demand_power,2019-11-11 12:00:00,-6647796.108
CSUD,demand_power,2019-11-11 13:00:00,-6604881.522
CSUD,demand_power,2019-11-11 14:00:00,-6306122.54
CSUD,demand_power,2019-11-11 15:00:00,-6329795.428
CSUD,demand_power,2019-11-11 16:00:00,-6365480.585
CSUD,demand_power,2019-11-11 17:00:00,-7031499.758
CSUD,demand_power,2019-11-11 18:00:00,-7305673.837
CSUD,demand_power,2019-11-11 19:00:00,-7341414.313
CSUD,demand_power,2019-11-11 20:00:00,-6980072.046
CSUD,demand_power,2019-11-11 21:00:00,-6429446.543
CSUD,demand_power,2019-11-11 22:00:00,-6034735.933
CSUD,demand_power,2019-11-11 23:00:00,-5605675.295
CSUD,demand_power,2019-11-12 00:00:00,-5254830.456
CSUD,demand_power,2019-11-12 01:00:00,-4874655.552
CSUD,demand_power,2019-11-12 02:00:00,-4705507.489
CSUD,demand_power,2019-11-12 03:00:00,-4612244.657
CSUD,demand_power,2019-11-12 04:00:00,-4487617.819
CSUD,demand_power,2019-11-12 05:00:00,-4479915.339
CSUD,demand_power,2019-11-12 06:00:00,-4639059.059
CSUD,demand_power,2019-11-12 07:00:00,-4815922.161
CSUD,demand_power,2019-11-12 08:00:00,-5153447.412
CSUD,demand_power,2019-11-12 09:00:00,-5575525.912
CSUD,demand_power,2019-11-12 10:00:00,-5967348.279
CSUD,demand_power,2019-11-12 11:00:00,-6258895.773
CSUD,demand_power,2019-11-12 12:00:00,-6939935.962
CSUD,demand_power,2019-11-12 13:00:00,-6861298.244
CSUD,demand_power,2019-11-12 14:00:00,-6163638.172
CSUD,demand_power,2019-11-12 15:00:00,-6272350.22
CSUD,demand_power,2019-11-12 16:00:00,-6432589.851
CSUD,demand_power,2019-11-12 17:00:00,-6925556.644
CSUD,demand_power,2019-11-12 18:00:00,-7103898.106
CSUD,demand_power,2019-11-12 19:00:00,-7276892.475
CSUD,demand_power,2019-11-12 20:00:00,-7151266.608
CSUD,demand_power,2019-11-12 21:00:00,-6660102.912
CSUD,demand_power,2019-11-12 22:00:00,-6081943.862
CSUD,demand_power,2019-11-12 23:00:00,-5472346.948
CSUD,demand_power,2019-11-13 00:00:00,-5020708.136
CSUD,demand_power,2019-11-13 01:00:00,-4612282.333
CSUD,demand_power,2019-11-13 02:00:00,-4457403.549
CSUD,demand_power,2019-11-13 03:00:00,-4391900.025
CSUD,demand_power,2019-11-13 04:00:00,-4452375.512
CSUD,demand_power,2019-11-13 05:00:00,-4901932.839
CSUD,demand_power,2019-11-13 06:00:00,-5799631.928
CSUD,demand_power,2019-11-13 07:00:00,-6814890.196
CSUD,demand_power,2019-11-13 08:00:00,-7434678.939
CSUD,demand_power,2019-11-13 09:00:00,-7785371.277
CSUD,demand_power,2019-11-13 10:00:00,-8112646.688
CSUD,demand_power,2019-11-13 11:00:00,-7789611.693
CSUD,demand_power,2019-11-13 12:00:00,-7606351.935
CSUD,demand_power,2019-11-13 13:00:00,-7795526.327
CSUD,demand_power,2019-11-13 14:00:00,-7989720.383
CSUD,demand_power,2019-11-13 15:00:00,-8158468.356
CSUD,demand_power,2019-11-13 16:00:00,-8300974.552
CSUD,demand_power,2019-11-13 17:00:00,-8672127.695
CSUD,demand_power,2019-11-13 18:00:00,-8595576.246
CSUD,demand_power,2019-11-13 19:00:00,-8556037.606
CSUD,demand_power,2019-11-13 20:00:00,-8339086.563
CSUD,demand_power,2019-11-13 21:00:00,-7678024.858
CSUD,demand_power,2019-11-13 22:00:00,-6769535.3
CSUD,demand_power,2019-11-13 23:00:00,-6107404.596
CSUD,demand_power,2019-11-14 00:00:00,-5315264.977
CSUD,demand_power,2019-11-14 01:00:00,-4983712.968
CSUD,demand_power,2019-11-14 02:00:00,-4789933.655
CSUD,demand_power,2019-11-14 03:00:00,-4816013.662
CSUD,demand_power,2019-11-14 04:00:00,-4826222.834
CSUD,demand_power,2019-11-14 05:00:00,-5193558.377
CSUD,demand_power,2019-11-14 06:00:00,-6098039.56
CSUD,demand_power,2019-11-14 07:00:00,-7024672.213
CSUD,demand_power,2019-11-14 08:00:00,-7756385.684
CSUD,demand_power,2019-11-14 09:00:00,-8266835.034
CSUD,demand_power,2019-11-14 10:00:00,-8799657.428
CSUD,demand_power,2019-11-14 11:00:00,-8646746.201
CSUD,demand_power,2019-11-14 12:00:00,-8164180.852
CSUD,demand_power,2019-11-14 13:00:00,-8037020.11
CSUD,demand_power,2019-11-14 14:00:00,-8284080.468
CSUD,demand_power,2019-11-14 15:00:00,-8130084.393
CSUD,demand_power,2019-11-14 16:00:00,-8136836.883
CSUD,demand_power,2019-11-14 17:00:00,-8489242.312
CSUD,demand_power,2019-11-14 18:00:00,-8415188.584
CSUD,demand_power,2019-11-14 19:00:00,-8617780.343
CSUD,demand_power,2019-11-14 20:00:00,-8241722.958
CSUD,demand_power,2019-11-14 21:00:00,-7482942.112
CSUD,demand_power,2019-11-14 22:00:00,-6865590.689
CSUD,demand_power,2019-11-14 23:00:00,-6272871.413
CSUD,demand_power,2019-11-15 00:00:00,-5607096.242
CSUD,demand_power,2019-11-15 01:00:00,-5171229.887
CSUD,demand_power,2019-11-15 02:00:00,-4977269.067
CSUD,demand_power,2019-11-15 03:00:00,-4903028.451
CSUD,demand_power,2019-11-15 04:00:00,-4942244.448
CSUD,demand_power,2019-11-15 05:00:00,-5279920.106
CSUD,demand_power,2019-11-15 06:00:00,-6022769.714
CSUD,demand_power,2019-11-15 07:00:00,-6910768.265
CSUD,demand_power,2019-11-15 08:00:00,-7717913.353
CSUD,demand_power,2019-11-15 09:00:00,-8236295.13
CSUD,demand_power,2019-11-15 10:00:00,-8013282.633
